Postcode,latitude,longitude
GL6 9BB,51.704618,-2.158295
GL7 6LD,51.712758,-2.073059
OX18 3FP,51.762958,-1.586112
OX29 4GD,51.782802,-1.384851
OX2 8EH,51.793672,-1.270941
HP18 0ES,51.829116,-0.898175
LU7 0GQ,51.849904,-0.667663
LU1 5PN,51.870845,-0.436014
LU1 3PD,51.873669,-0.407909
SG4 8JN,51.883495,-0.293043
SG4 7PL,51.888056,-0.234149
SG2 9XW,51.893147,-0.178063
SG11 2BJ,51.910175,0.024005
CM6 2NN,51.935825,0.311793
CO8 5AB,51.972232,0.775209
CO6 4SX,51.985809,0.948918
CF35 6EQ,51.570776,-3.532806
CF39 8JT,51.580933,-3.447054
CF39 8PP,51.58436,-3.417951
NP16 6BN,51.660811,-2.733741
GL11 5FD,51.700741,-2.363057
GL10 3TS,51.710721,-2.277687
GL5 5AW,51.715839,-2.219851
GL5 2QN,51.718944,-2.192406
OX18 3NY,51.77977,-1.589944
OX28 5AB,51.788828,-1.504599
OX28 2DN,51.791435,-1.475442
OX29 6XB,51.796884,-1.418101
OX5 1PS,51.807587,-1.302988
OX5 2LS,51.811434,-1.276094
LU6 2DZ,51.875744,-0.584282
LU6 3JJ,51.881444,-0.527077
LU4 8BE,51.888414,-0.440679
LU2 7JP,51.891253,-0.411589
LU2 9DL,51.89406,-0.382671
SG1 3AE,51.908459,-0.210242
SG1 5QQ,51.911659,-0.181952
SG9 9LJ,51.925838,-0.009585
CO8 5JS,51.990394,0.770797
CO7 6PZ,52.010512,1.031867
CF39 9YU,51.601597,-3.423195
CF37 2PE,51.607672,-3.366704
CF37 2AH,51.611505,-3.337151
NP44 6UH,51.643509,-3.053096
NP44 3JL,51.646725,-3.023918
GL10 3GH,51.727965,-2.281745
OX5 1RD,51.826259,-1.307544
OX5 2AZ,51.829248,-1.279335
OX25 1PP,51.844854,-1.107154
LU4 0TU,51.901229,-0.503173
LU4 9NL,51.9036,-0.473528
LU3 2PX,51.90691,-0.444778
LU2 7SY,51.908462,-0.415518
LU2 8DL,51.911775,-0.388039
SG1 3YL,51.929682,-0.186242
SG9 9GG,51.944466,-0.012604
SG9 0HJ,51.953616,0.103559
CB10 2XS,51.973212,0.333462
IP2 8QP,52.037212,1.143603
IP3 8TL,52.040963,1.202293
CF32 7EL,51.605878,-3.543244
CF40 1HQ,51.615782,-3.455762
NP44 1RU,51.664373,-3.029376
NP44 2BZ,51.668534,-3.001533
GL15 6DT,51.714817,-2.573108
GL10 3BQ,51.742161,-2.315987
GL5 1XR,51.753878,-2.200798
OX29 6QB,51.831887,-1.427533
OX20 1QS,51.840693,-1.340925
OX5 3DR,51.848727,-1.255505
HP22 4EH,51.889468,-0.822904
LU7 4TQ,51.90639,-0.65042
LU3 4BX,51.924628,-0.448514
SG4 9AW,51.938812,-0.276426
CB11 3UF,51.979011,0.185971
CB11 3PG,51.981317,0.213654
CB10 2UZ,51.989024,0.30179
CO9 4DX,52.007266,0.532797
IP7 5NX,52.037381,0.908345
IP7 5HX,52.041282,0.965783
IP4 2RX,52.057085,1.169568
IP5 1EG,52.061713,1.227986
IP5 2BJ,52.063162,1.256341
SA3 4NT,51.569123,-4.003977
SA12 6PP,51.592793,-3.803864
SA13 1AU,51.596649,-3.776266
CF34 9DT,51.610065,-3.661453
CF43 3LT,51.637204,-3.432908
CF45 4UN,51.650065,-3.320712
CF46 6LB,51.653305,-3.291302
CF82 7JF,51.659559,-3.23407
NP12 1HA,51.663091,-3.206477
NP4 0NT,51.685166,-3.006038
GL6 7DD,51.777555,-2.147877
OX29 8PP,51.850662,-1.431909
LU7 3EN,51.923515,-0.653949
LU7 9ND,51.929263,-0.59719
LU3 3PF,51.938424,-0.482588
SG5 1UD,51.956672,-0.280116
SG4 0QH,51.959704,-0.252113
CO10 1UN,52.041474,0.731197
IP8 3NY,52.063574,1.01938
IP8 3DZ,52.06616,1.050928
IP1 4JG,52.073018,1.136807
IP5 1DP,52.079049,1.223793
IP13 6LT,52.081541,1.253621
SA3 3JL,51.583907,-4.036889
SA3 5EX,51.586455,-4.007973
SA12 9EJ,51.617915,-3.752051
CF46 6AS,51.670063,-3.296493
NP4 6LB,51.699419,-3.040922
GL15 6HN,51.749775,-2.583922
GL15 4PE,51.753256,-2.553907
GL54 3HJ,51.828655,-1.838419
GL54 3LU,51.830824,-1.810901
OX26 6DH,51.896034,-1.14878
OX26 5DR,51.898885,-1.120821
MK18 2FE,51.909951,-1.004219
LU7 0DA,51.936006,-0.717798
MK45 4LQ,51.962903,-0.428009
SG6 3BQ,51.980073,-0.226437
SG9 0QT,51.992184,-0.081307
CB11 4EG,52.019557,0.235786
CB10 2LB,52.021399,0.264563
CO10 7DP,52.050064,0.611808
IP7 6LP,52.079697,0.987744
IP8 4DW,52.08861,1.103664
IP13 6HN,52.100686,1.278967
IP12 1HF,52.1031,1.306238
IP12 1QA,52.105765,1.335809
IP12 3PS,52.116292,1.482392
SA1 1FY,51.61497,-3.929787
CF43 4AP,51.668471,-3.472635
CF81 9DY,51.698268,-3.216775
NP13 2DN,51.704925,-3.160513
NP4 8EA,51.717236,-3.045399
NP4 8RD,51.720434,-3.017467
NP4 0JE,51.723193,-2.988828
NP25 4BU,51.745316,-2.787693
OX26 3GB,51.913871,-1.153546
MK17 0JX,51.948518,-0.779214
CB10 2LZ,52.045043,0.317997
CO10 8LF,52.064779,0.578393
CO10 9EQ,52.076696,0.723832
IP7 7BA,52.088698,0.867666
IP8 4LR,52.103769,1.071155
IP6 0JT,52.106695,1.100918
IP6 9EJ,52.112936,1.188184
IP13 6AL,52.122037,1.303213
IP12 2GL,52.130077,1.419235
SA2 7NR,51.621902,-4.019409
SA2 9EZ,51.625182,-3.990829
SA1 6QD,51.62895,-3.963021
SA11 2HG,51.646377,-3.819028
SA11 3SD,51.649531,-3.791719
SA12 9TA,51.656532,-3.734512
CF42 5DY,51.67659,-3.565145
CF45 4DY,51.695954,-3.393482
NP12 0PP,51.71618,-3.221946
GL16 8NQ,51.779985,-2.65073
GL2 4BT,51.819095,-2.277935
GL4 6EQ,51.824585,-2.21996
OX7 6SD,51.88092,-1.674029
SG16 6HS,52.010855,-0.293018
SG15 6ZB,52.012241,-0.262977
SG5 4HL,52.015725,-0.234206
CO10 8BA,52.087424,0.63304
IP7 7DS,52.115372,0.981482
IP13 0HP,52.143852,1.359372
IP15 5JN,52.160602,1.590761
SA5 4QZ,51.639145,-4.024608
SA5 4HN,51.643717,-3.996848
SA5 8AE,51.645981,-3.967905
SA6 8NW,51.650422,-3.93988
SA7 9DD,51.653401,-3.911253
SA7 9TP,51.656966,-3.882039
SA10 6RE,51.660174,-3.855091
SA10 7NN,51.663325,-3.826156
SA11 3QD,51.670883,-3.767687
GL16 8QP,51.79954,-2.627693
GL16 7DE,51.803424,-2.598596
GL4 6BB,51.842953,-2.225072
GL4 5YS,51.846204,-2.197449
OX7 5XG,51.915914,-1.508625
OX7 7HJ,51.929651,-1.36368
MK18 2BE,51.967998,-0.960453
MK3 5DF,51.986564,-0.758964
MK2 3LR,51.989232,-0.730055
MK45 5AU,52.00762,-0.527688
MK45 1BJ,52.010824,-0.498004
SG17 5PB,52.023406,-0.354781
SG7 5NP,52.040888,-0.15296
SG8 5BL,52.050774,-0.036912
SG8 7JS,52.053055,-0.007787
CB9 9HN,52.089391,0.425811
CO10 8DT,52.095947,0.51291
IP13 0EY,52.16125,1.355492
IP17 1SY,52.171494,1.500589
IP16 4QG,52.179967,1.616377
SA5 4PE,51.660939,-4.001231
SA6 7LX,51.667474,-3.944628
SA7 0HG,51.674652,-3.88889
SA10 7BQ,51.681948,-3.830175
CF44 8LF,51.725216,-3.460651
CF48 1YH,51.734601,-3.374339
NP7 9YD,51.776953,-3.002585
GL1 4DB,51.860503,-2.230068
GL53 8DW,51.878291,-2.058162
GL54 1JQ,51.915718,-1.684839
MK4 1DR,52.005121,-0.763099
MK17 8NY,52.014621,-0.647443
MK45 2BP,52.030985,-0.475083
SG18 9PX,52.047687,-0.271592
SG8 0NZ,52.06041,-0.127998
CB9 7SF,52.107142,0.423635
IP30 0NJ,52.139454,0.828701
IP7 7LP,52.146656,0.914469
IP6 8PD,52.158879,1.088842
IP16 4QY,52.19572,1.582514
SA4 6TQ,51.670799,-4.06464
CF44 9LQ,51.739175,-3.493949
CF48 1PU,51.74884,-3.409581
CF47 8SN,51.752325,-3.380382
NP22 5RL,51.76272,-3.295418
NP22 3LD,51.768036,-3.23807
NP23 6BL,51.772083,-3.208701
NP15 2LY,51.806832,-2.895612
NP25 3HX,51.825739,-2.721317
GL16 7PG,51.838898,-2.608138
GL17 9AS,51.848173,-2.523105
GL17 0EZ,51.851231,-2.493596
GL2 8AR,51.863382,-2.378497
GL2 8BD,51.865951,-2.350373
GL2 0XR,51.881666,-2.206568
GL3 2LU,51.884506,-2.178391
GL51 6NY,51.890012,-2.120716
GL51 6DX,51.893113,-2.091851
GL52 6EF,51.89581,-2.062653
GL54 4ES,51.899221,-2.035175
GL54 1LF,51.928407,-1.745777
GL54 1EA,51.93096,-1.718008
OX7 5TA,51.951235,-1.516228
OX7 4AD,51.959562,-1.429939
MK18 4PQ,51.994715,-1.056215
MK18 1JD,52.001162,-0.997298
MK18 7AS,52.002959,-0.969161
MK5 8PL,52.021813,-0.766967
MK6 5AZ,52.025437,-0.737215
MK45 3RA,52.051417,-0.449718
SG8 0JE,52.079407,-0.132325
SG8 6EZ,52.09325,0.042486
SG8 7TG,52.096243,0.07004
CB22 4NW,52.103154,0.15682
CB21 4SH,52.120348,0.359563
IP30 0NU,52.157702,0.825326
IP6 8PJ,52.177442,1.085755
IP14 6EX,52.185853,1.203731
SA15 1DN,51.678438,-4.155157
SA14 9BH,51.682672,-4.127148
CF48 2BY,51.772409,-3.356776
NP22 4PU,51.78636,-3.241558
NP23 6HE,51.79001,-3.213269
NP23 4BW,51.792402,-3.18416
NP7 9JA,51.811922,-3.012819
GL51 0NJ,51.907666,-2.124805
GL51 9EF,51.911082,-2.097004
GL52 3JJ,51.913655,-2.068515
GL56 0XX,51.949438,-1.722505
NN13 5FR,51.999629,-1.204237
MK18 5NB,52.012911,-1.061559
MK18 5JL,52.018015,-1.00325
MK19 6EW,52.035045,-0.828327
MK8 8EE,52.037155,-0.800353
MK9 1AY,52.039644,-0.771448
MK9 4AF,52.043335,-0.742675
MK10 9JP,52.045155,-0.714035
MK10 7HH,52.048046,-0.684969
MK45 3BH,52.073501,-0.396856
SG18 8JB,52.086637,-0.250193
SG8 6QP,52.111205,0.038588
CB22 6AD,52.114372,0.066892
IP30 0PW,52.176858,0.849229
IP14 1FA,52.188743,0.996004
IP14 5ED,52.195193,1.083472
IP13 9EZ,52.214615,1.343687
SA16 0NY,51.685848,-4.246321
NP7 6EL,51.82926,-3.01878
NP7 8TG,51.845653,-2.876944
HR9 6HY,51.873697,-2.617557
HR9 5RH,51.876598,-2.590387
GL54 5RT,51.951853,-1.872375
OX15 5BS,51.988942,-1.496803
OX15 4JE,51.997724,-1.409224
NN13 7FD,52.023396,-1.150737
MK13 7HF,52.057922,-0.775643
MK14 6JY,52.060411,-0.747321
MK15 9LT,52.062945,-0.717886
MK43 0JF,52.073902,-0.602112
MK45 3FU,52.08377,-0.486485
MK42 6DH,52.086848,-0.459197
SG8 0HD,52.119183,-0.081745
CB22 7RF,52.129322,0.035398
IP14 5LD,52.215453,1.107892
SA16 0JU,51.699722,-4.28096
SA15 4RG,51.706336,-4.224438
HR9 7LW,51.90675,-2.47855
GL52 7WG,51.949137,-2.076499
GL54 5AF,51.95486,-2.020224
GL54 5GB,51.961114,-1.961625
GL56 0DR,51.986982,-1.703299
NN13 6PY,52.039945,-1.155279
MK14 5FF,52.078554,-0.75141
MK16 0DF,52.080974,-0.722141
MK16 9HP,52.089504,-0.636087
MK42 0QL,52.107371,-0.432279
CB8 9PR,52.187746,0.52458
IP29 5NH,52.203879,0.726527
IP30 9RJ,52.218111,0.901943
IP14 4RL,52.22846,1.047508
IP13 7EQ,52.246482,1.279619
HR9 7XP,51.915221,-2.570599
HR9 7SR,51.924262,-2.483506
GL19 4EB,51.955081,-2.19848
NN13 5PA,52.052873,-1.217672
NN12 7FB,52.082994,-0.899834
MK43 8RJ,52.117153,-0.524155
MK42 8BP,52.119192,-0.494635
MK42 9NL,52.122132,-0.466263
SG19 1TL,52.137347,-0.292921
CB23 1HU,52.161704,-0.003683
CB2 9JD,52.171989,0.113057
CB2 0ST,52.174909,0.142637
CB8 9HQ,52.200342,0.461148
IP30 9ER,52.235133,0.896186
SA70 8LH,51.670933,-4.804571
GL18 1DH,51.950975,-2.404537
GL20 7FH,51.978151,-2.143542
GL20 8FG,51.983896,-2.087843
OX16 5BF,52.059628,-1.338543
NN12 8WR,52.089257,-1.020766
NN12 8XQ,52.092404,-0.991317
MK40 2RN,52.139994,-0.470793
MK41 9BD,52.142888,-0.442533
MK41 0JH,52.147713,-0.383493
CB1 7EB,52.191997,0.138001
IP33 2HP,52.237442,0.690046
IP33 2AB,52.239226,0.71926
IP30 9LT,52.246707,0.807228
IP31 3SF,52.248255,0.836894
SA71 4LL,51.6738,-4.921981
SA17 5HX,51.745892,-4.353789
SA18 3NN,51.783377,-4.04005
SA18 3QR,51.786729,-4.011522
SA18 2LS,51.791037,-3.984452
SA18 2JJ,51.794848,-3.953991
SA18 1NF,51.80114,-3.899323
NP8 1RJ,51.884064,-3.182891
HR9 6GJ,51.945163,-2.638657
GL18 1LR,51.968657,-2.40803
GL20 5DW,51.996043,-2.150023
GL20 8NA,51.998676,-2.119363
OX15 6LF,52.062835,-1.485763
OX15 6QH,52.07192,-1.399244
OX16 1QY,52.077045,-1.342094
MK46 5DH,52.136736,-0.706417
MK43 8LD,52.152712,-0.531983
SG19 2AS,52.172357,-0.301825
CB3 0HF,52.208259,0.10522
CB5 8JY,52.209617,0.135246
CB5 8WL,52.212744,0.163458
IP31 2RA,52.261319,0.774634
IP31 3JH,52.275488,0.948371
IP14 4TE,52.280554,1.006391
IP21 5LT,52.302421,1.297561
IP19 9ER,52.320278,1.559242
IP18 6LY,52.329067,1.676576
SA72 6LS,51.691172,-4.929047
SA69 9BP,51.716609,-4.729907
SA15 5DL,51.784128,-4.190139
SA14 6EA,51.793817,-4.102784
SA18 3LY,51.804397,-4.018377
GL20 8HR,52.019941,-2.097488
GL55 6AF,52.052378,-1.778732
OX15 6NF,52.083095,-1.461759
OX17 2HQ,52.107731,-1.202257
NN12 6JT,52.127959,-0.999309
MK46 5AD,52.153797,-0.710147
MK43 8DB,52.162517,-0.622613
PE19 6TX,52.203403,-0.159039
CB23 5JE,52.211325,-0.072054
CB23 7NS,52.215494,-0.014128
CB4 2LQ,52.228335,0.129921
CB4 0DL,52.23085,0.159563
CB25 0NB,52.239975,0.276585
CB8 0EP,52.249705,0.392458
CB8 7BT,52.252665,0.421056
IP21 5JJ,52.316757,1.264593
IP19 8EH,52.334549,1.498001
HR1 4SD,51.985976,-2.59136
GL20 7JW,52.039812,-2.072724
WR11 7QS,52.049427,-1.985115
OX17 1AS,52.11202,-1.350355
NN7 2FN,52.155731,-0.888294
IP23 7HP,52.326581,1.145155
IP19 8NW,52.355651,1.553858
SA73 2NR,51.715027,-5.025928
SA18 2NQ,51.842813,-4.000438
LD3 7YD,51.924853,-3.313562
WR10 3JE,52.063909,-2.01918
WR11 1GS,52.073233,-1.933541
CV36 5DQ,52.104908,-1.614638
NN11 3QE,52.143772,-1.212573
NN7 3DL,52.16876,-0.951794
NN7 2DR,52.181849,-0.804962
PE19 7RT,52.229359,-0.283873
PE19 1SL,52.231216,-0.255335
CB23 3GY,52.243318,-0.109924
CB24 3BB,52.259117,0.063783
CB25 0EG,52.280235,0.326735
CB8 7QJ,52.291967,0.47026
IP31 1LA,52.314699,0.762476
SA33 5AQ,51.819519,-4.347808
HR8 1BY,52.039587,-2.427643
HR8 1EH,52.043344,-2.399758
WR8 0QH,52.064183,-2.198789
WR8 0QB,52.066245,-2.168566
WR10 3AZ,52.072615,-2.110428
WR11 2RT,52.087068,-1.967998
WR11 3LF,52.090724,-1.93844
MK44 1JJ,52.223266,-0.549481
MK44 2BZ,52.238639,-0.376735
PE19 6NF,52.24932,-0.259899
SA62 3BH,51.728698,-5.208178
SA34 0QY,51.801828,-4.638693
SA33 4AB,51.819762,-4.496616
SA31 2LL,51.844273,-4.295609
SA32 8AQ,51.851206,-4.239672
LD3 9SR,51.952539,-3.38194
HR2 9AQ,52.019439,-2.778551
WR10 3NJ,52.101949,-1.999998
WR11 4NS,52.108022,-1.942133
NN11 6LP,52.176578,-1.248393
NN12 8HB,52.190833,-1.105844
NN4 0JQ,52.209911,-0.901374
NN7 1LA,52.224837,-0.727781
IP31 1DL,52.36051,0.872447
IP22 1LD,52.365867,0.959265
IP22 4LN,52.377688,1.104819
IP21 4EZ,52.380019,1.135419
NR34 8NQ,52.405542,1.48325
NR33 7PU,52.421468,1.718606
SA62 3SB,51.767495,-5.043679
SA67 8UP,51.811532,-4.702403
SA34 0AX,51.822396,-4.615746
SA31 1HW,51.862019,-4.302308
SA19 6YE,51.90716,-3.930558
HR2 7LT,52.043952,-2.725931
HR1 4DF,52.053836,-2.638486
WR13 6QD,52.084308,-2.350958
WR8 0AL,52.093472,-2.264686
WR8 9JB,52.098781,-2.20795
NN4 8EU,52.226732,-0.906083
NN7 1LU,52.238012,-0.790567
MK44 1AF,52.26157,-0.530003
PE28 0BN,52.281472,-0.295626
PE28 9JS,52.301433,-0.064174
CB24 5EX,52.311926,0.051571
CB7 5RB,52.340105,0.401647
NR33 8DP,52.440369,1.715092
SA61 1EY,51.793042,-4.992401
SA61 1SW,51.7964,-4.964222
SA67 8DZ,51.810916,-4.84988
SA19 9EW,51.935281,-3.850913
HR4 0EN,52.061548,-2.730097
HR1 1DE,52.06493,-2.701808
WR13 5PG,52.101792,-2.357826
WR14 3NY,52.105161,-2.328458
WR14 2SZ,52.10781,-2.298622
WR10 2DS,52.132372,-2.067741
CV37 8AD,52.160517,-1.778344
CV37 8JF,52.166611,-1.720295
CV47 7AB,52.209716,-1.28634
NN11 3BZ,52.218058,-1.200516
NN7 4SW,52.229015,-1.084551
NN5 6JD,52.242557,-0.940815
NN5 7EG,52.244872,-0.910588
NN1 4LE,52.24758,-0.881329
NN3 3BW,52.250107,-0.852964
NN3 9BA,52.253194,-0.823145
NN10 0GD,52.274819,-0.590978
NN10 0SY,52.277119,-0.563173
PE28 9AT,52.315446,-0.126373
PE28 9DT,52.316986,-0.097616
IP22 2NA,52.406036,1.00995
IP22 2EQ,52.413497,1.097508
IP21 4QW,52.423713,1.244206
IP20 0AA,52.432722,1.360142
NR34 9YE,52.447759,1.565163
NR34 7RQ,52.449719,1.593999
NR33 9AN,52.457719,1.711695
SA33 5RS,51.882132,-4.429
SA19 9BE,51.949243,-3.884505
HR1 3AJ,52.082597,-2.706273
WR14 1QJ,52.122384,-2.332153
WR14 1GR,52.125371,-2.304626
WR5 3WJ,52.13481,-2.216982
CV37 9ST,52.181029,-1.755553
CV37 9FN,52.18491,-1.725679
CV37 7LP,52.187594,-1.69831
CV47 2BF,52.213505,-1.435976
NN2 7RZ,52.26576,-0.885839
NN3 6PR,52.267856,-0.856829
NN3 8XR,52.271086,-0.827068
NN10 0DJ,52.29185,-0.594866
MK44 1AH,52.299439,-0.50986
PE19 5NX,52.311642,-0.362667
PE29 3AU,52.326883,-0.188427
PE27 3AF,52.337247,-0.071793
CB6 3GF,52.361212,0.218961
IP27 9GX,52.388099,0.540454
IP24 3DZ,52.403988,0.743956
NR32 2EX,52.477678,1.737109
SA19 8LP,51.962291,-3.919506
LD3 0NN,52.035885,-3.287838
HR3 5NN,52.046147,-3.201633
HR3 5RL,52.05503,-3.115506
HR3 6AP,52.069061,-3.001063
HR2 9LB,52.075142,-2.944045
B49 6NT,52.193322,-1.817368
CV37 9EG,52.202283,-1.731118
CV37 0NT,52.207582,-1.672258
NN11 4QH,52.255181,-1.180541
NN6 0AB,52.288274,-0.831995
NN6 0DS,52.293137,-0.775078
NN8 3NG,52.299408,-0.716245
NN8 1HB,52.30185,-0.687341
NN10 8EZ,52.309561,-0.600144
PE29 1GW,52.347522,-0.164812
PE28 3BF,52.36217,0.011364
IP28 8RQ,52.396173,0.418807
IP24 2RF,52.424314,0.769682
NR15 2DW,52.455896,1.177865
NR32 4PT,52.495504,1.733744
SA62 6DQ,51.845705,-5.010589
SA66 7LP,51.877577,-4.754009
SA19 7YH,51.973201,-3.981226
SA20 0RN,52.004492,-3.724772
HR3 5AP,52.073355,-3.121239
HR1 3PL,52.130123,-2.602484
WR6 5AF,52.145475,-2.4573
WR2 4RD,52.167345,-2.256548
WR5 3UJ,52.173159,-2.197594
CV47 0EP,52.254231,-1.387471
NN11 8NF,52.273924,-1.184372
NN11 0GT,52.276816,-1.155518
NN11 2LU,52.279911,-1.126172
NN6 9FL,52.300465,-0.895865
NN8 5FB,52.316209,-0.721011
NN8 4BD,52.318984,-0.691925
NN9 5QE,52.327461,-0.604568
PE28 3JD,52.381036,0.006476
CB6 2RT,52.390522,0.123334
CB7 4PN,52.401871,0.268887
CB7 4UB,52.404967,0.297061
NR16 2QQ,52.453563,0.910591
NR16 2DA,52.465286,1.056812
NR15 2JP,52.473217,1.173532
NR15 2RZ,52.480227,1.261809
SA62 5RG,51.871082,-4.959149
SA63 4RR,51.885756,-4.844687
SA19 8TY,51.994972,-3.958618
HR3 5JP,52.085165,-3.183328
WR6 5EX,52.172119,-2.376931
WR6 5LB,52.179127,-2.318855
WR2 5GX,52.18534,-2.260041
WR2 4AA,52.18776,-2.231857
WR5 1SB,52.190963,-2.202905
WR4 0SA,52.19382,-2.173796
WR7 4DS,52.199528,-2.116317
NN6 7RZ,52.302089,-1.073175
NN6 8DH,52.307974,-1.014646
NN6 9TG,52.329917,-0.783175
NN9 5AX,52.335296,-0.725054
NN9 6NY,52.349788,-0.550335
CB6 2BY,52.40729,0.119361
IP24 1RU,52.465099,0.821257
IP24 1RZ,52.469133,0.879974
NR16 1LN,52.49107,1.171503
SA66 7LG,51.910172,-4.794856
SA32 7SB,51.991097,-4.136951
HR1 3LJ,52.159194,-2.668629
WR6 5QE,52.187914,-2.40964
WR6 5NF,52.193864,-2.35188
WR4 0EP,52.211533,-2.179002
B49 6JS,52.246773,-1.831224
CV34 6LE,52.269283,-1.599162
CV34 6NW,52.276111,-1.541958
CV31 1SX,52.277973,-1.512991
NN6 9RY,52.344763,-0.817119
NN14 1HJ,52.355471,-0.700305
NN15 5ZE,52.35803,-0.671212
NN14 4RH,52.367586,-0.554379
PE28 2XH,52.408001,-0.088954
CB6 1SF,52.44088,0.291138
IP26 4NJ,52.462499,0.553908
IP27 0QG,52.465675,0.612676
NR17 1EQ,52.491609,0.934718
NR15 2YH,52.513651,1.227083
NR14 6EB,52.530544,1.461333
NR14 6DU,52.533097,1.490147
SA62 5ND,51.904865,-4.970328
SA19 8RN,52.03371,-3.940614
SA19 8PL,52.036662,-3.911275
HR4 8EL,52.162101,-2.818916
CV35 8PJ,52.275932,-1.721225
CV34 5AR,52.287191,-1.60541
CV34 5LU,52.290793,-1.575129
CV32 6DH,52.293388,-1.546076
NN15 5ZS,52.375491,-0.67605
NN14 4HZ,52.383057,-0.586889
CB6 2UD,52.455114,0.258385
NR17 1AN,52.513154,0.988843
NR17 2BW,52.516355,1.01771
NR15 1HL,52.542031,1.368491
NR14 6BP,52.549983,1.486368
NR31 7QZ,52.567071,1.72105
HR3 6QW,52.166052,-2.940194
WR9 0AJ,52.247046,-2.189368
WR9 8UX,52.249805,-2.159982
B97 5JT,52.273033,-1.928847
B95 5JA,52.288284,-1.783581
CV35 8LX,52.296003,-1.697241
CV35 7ER,52.302374,-1.637668
CV35 7QT,52.307489,-1.581264
CV33 9GB,52.319209,-1.464272
CV23 9PA,52.328338,-1.376672
CV22 6NG,52.336623,-1.289905
NN6 7WN,52.349915,-1.144011
NN6 7XJ,52.352458,-1.115713
NN15 6FZ,52.387597,-0.737846
NN15 6QL,52.390941,-0.708639
PE16 6BQ,52.456315,0.049342
PE16 6XP,52.459522,0.077312
NR17 1ES,52.52282,0.86665
NR18 9NU,52.542682,1.132403
NR14 8DP,52.548593,1.217661
NR31 9QD,52.580831,1.659675
SA62 6XX,51.913982,-5.18329
SA65 9TS,51.954452,-4.868775
LD5 4RN,52.106071,-3.63579
WR6 6DX,52.243751,-2.39734
B95 5HF,52.311297,-1.730195
CV8 2LJ,52.32908,-1.555279
CV23 9JP,52.350547,-1.323584
CV22 5QX,52.356794,-1.265824
CV22 5HS,52.359819,-1.236847
NN14 1JT,52.402868,-0.771571
NN16 9PE,52.407932,-0.713465
PE38 0PP,52.500529,0.366171
NR17 1UW,52.544126,0.922424
NR18 9GA,52.559895,1.126539
SA37 0HX,52.002548,-4.64619
SA39 9LW,52.054208,-4.217094
LD2 3DZ,52.149816,-3.410865
LD1 5SE,52.169243,-3.237262
HR6 9HZ,52.205239,-2.920153
HR6 8HN,52.224267,-2.747885
HR6 0EU,52.230327,-2.690211
WR9 7PH,52.290703,-2.111821
B60 3BB,52.300783,-2.025142
B97 6NF,52.305837,-1.966502
B98 8HA,52.308721,-1.937605
B98 8QT,52.311776,-1.908132
CV8 2DA,52.346082,-1.559905
CV21 2BJ,52.374368,-1.270031
CV21 3FF,52.377473,-1.240375
NN6 9NU,52.412691,-0.863836
NN14 6AQ,52.418386,-0.805916
PE8 5QA,52.449215,-0.456397
IP26 5NH,52.538019,0.596817
NR18 9PT,52.573895,1.065207
NR18 0TL,52.578038,1.124148
NR14 7DN,52.596821,1.387082
SA65 9QD,51.972099,-5.024169
LD5 4UL,52.143948,-3.617113
WR9 0LY,52.302306,-2.174382
B97 6RJ,52.326703,-1.941982
CV23 0UE,52.394925,-1.24494
NN14 3HP,52.454738,-0.605065
PE8 5LE,52.469405,-0.430075
PE15 0QJ,52.515072,0.095126
IP25 6EX,52.574135,0.826573
IP25 6TE,52.577856,0.886981
NR9 4PX,52.584461,0.974332
NR9 3DA,52.599958,1.178394
NR4 7JG,52.605339,1.237326
NR4 6JD,52.607331,1.26597
NR1 2LS,52.608954,1.296628
NR13 5PQ,52.619636,1.442924
NR13 4FA,52.623324,1.502389
SA64 0AS,51.994019,-5.001258
SA42 0XT,52.004338,-4.916381
SA42 0PT,52.015555,-4.82999
HR6 0HP,52.27211,-2.643289
DY13 0RW,52.30762,-2.295903
B61 7DN,52.332454,-2.063469
B48 7DQ,52.341025,-1.977021
B93 0EA,52.367189,-1.71483
CV4 7AY,52.38499,-1.540609
CV3 5BY,52.387701,-1.512693
CV3 4BW,52.390005,-1.483661
CV3 2QF,52.392615,-1.454137
CV3 2AY,52.395099,-1.424514
CV23 0HX,52.406673,-1.30767
NN18 8LR,52.461737,-0.725615
PE15 0DS,52.538266,0.150482
PE33 9PT,52.570215,0.559412
NR2 3QN,52.624518,1.262684
NR2 1QP,52.626936,1.292548
NR7 0GY,52.631249,1.351983
SA43 2QA,52.061721,-4.607523
SA44 5JT,52.090814,-4.376823
WR15 8RG,52.296175,-2.590337
WR15 8SP,52.300856,-2.532429
WR15 8JN,52.311638,-2.444827
B61 9AW,52.347953,-2.097206
B60 1GA,52.353286,-2.039024
B60 1QH,52.355958,-2.010505
B48 7BT,52.359081,-1.981146
B48 7DZ,52.364834,-1.922186
B93 9JY,52.382,-1.748232
CV7 7AD,52.390992,-1.663281
CV4 9YP,52.399797,-1.574451
CV5 6US,52.402092,-1.54609
CV1 3JS,52.405363,-1.516232
CV2 4EW,52.407558,-1.486646
CV2 5FN,52.41059,-1.458958
NN18 8BA,52.482014,-0.701144
PE8 6TU,52.50769,-0.408761
PE7 3AH,52.520077,-0.262779
PE15 8TQ,52.550298,0.087629
